league,season,team,age,Playing Time_born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
ENG-Premier League,0506,West Ham,704,0,522,418,37588,417.6,48,35,83,45,3,5,50,2,0.0,0.0,0.0,0.0,0,0,0,2.42,1.4,3.84,2.3000000000000003,3.72,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0506,Wigan Athletic,682,0,492,418,37573,417.3,44,27,71,43,1,1,54,4,0.0,0.0,0.0,0.0,0,0,0,3.0,1.62,4.62,2.9699999999999998,4.59,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Arsenal,598,0,514,418,37477,416.5,60,42,102,50,10,11,60,3,0.0,0.0,0.0,0.0,0,0,0,3.18,2.29,5.47,2.74,5.0200000000000005,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Aston Villa,755,0,495,418,37582,417.4,42,27,69,36,6,8,48,1,0.0,0.0,0.0,0.0,0,0,0,2.9,2.45,5.36,2.7,5.15,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Blackburn,772,0,508,418,37495,416.6,49,32,81,44,5,8,85,7,0.0,0.0,0.0,0.0,0,0,0,2.71,1.7,4.4,2.53,4.22,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Bolton,610,0,509,418,37548,417.4,45,28,73,39,6,7,85,4,0.0,0.0,0.0,0.0,0,0,0,1.8900000000000001,1.45,3.33,1.7200000000000002,3.16,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Charlton Ath,759,0,518,418,37404,415.4,32,20,52,28,4,4,60,4,0.0,0.0,0.0,0.0,0,0,0,1.49,1.19,2.7,1.32,2.54,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Chelsea,638,0,524,418,37487,416.3,58,45,103,55,3,4,66,4,0.0,0.0,0.0,0.0,0,0,0,2.2199999999999998,2.2,4.42,2.13,4.34,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Everton,669,0,497,418,37535,417.1,50,26,76,42,8,8,69,2,0.0,0.0,0.0,0.0,0,0,0,2.98,1.08,4.05,2.68,3.75,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Fulham,667,0,511,418,37507,416.7,36,24,60,33,3,3,60,3,0.0,0.0,0.0,0.0,0,0,0,3.02,1.74,4.74,2.38,4.09,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Liverpool,716,0,521,418,37623,418.1,56,38,94,50,6,7,43,0,0.0,0.0,0.0,0.0,0,0,0,4.87,2.29,7.17,2.4,4.7,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Manchester City,731,0,516,418,37572,417.7,28,22,50,26,2,4,62,4,0.0,0.0,0.0,0.0,0,0,0,1.53,1.44,2.94,1.4500000000000002,2.86,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Manchester Utd,648,0,512,418,37611,417.9,80,47,127,75,5,6,57,1,0.0,0.0,0.0,0.0,0,0,0,5.21,2.2600000000000002,7.48,5.0,7.27,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Middlesbrough,659,0,513,418,37582,417.4,43,32,75,39,4,5,66,2,0.0,0.0,0.0,0.0,0,0,0,3.43,1.59,5.01,3.3200000000000003,4.89,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Newcastle Utd,725,0,501,418,37590,417.6,38,25,63,33,5,5,68,1,0.0,0.0,0.0,0.0,0,0,0,2.21,1.21,3.4,1.91,3.12,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Portsmouth,672,0,515,418,37612,418.1,42,30,72,40,2,3,52,2,0.0,0.0,0.0,0.0,0,0,0,4.0600000000000005,1.48,5.55,3.93,5.43,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Reading,592,0,514,418,37546,417.1,48,37,85,45,3,3,42,3,0.0,0.0,0.0,0.0,0,0,0,2.36,2.08,4.42,2.25,4.3100000000000005,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Sheffield Utd,831,0,510,418,37516,416.8,31,21,52,29,2,4,68,2,0.0,0.0,0.0,0.0,0,0,0,1.7699999999999998,1.31,3.06,1.71,2.77,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Tottenham,631,0,501,419,37549,417.3,55,37,92,50,5,5,47,4,0.0,0.0,0.0,0.0,0,0,0,3.22,1.87,5.08,2.97,4.83,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Watford,805,0,503,418,37671,418.7,27,16,43,21,3,3,50,2,0.0,0.0,0.0,0.0,0,0,0,1.55,1.29,2.85,1.24,2.34,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,West Ham,763,0,527,418,37592,417.7,35,24,59,34,1,3,86,2,0.0,0.0,0.0,0.0,0,0,0,2.71,1.59,4.31,2.66,4.26,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0607,Wigan Athletic,818,0,512,419,37468,416.3,34,22,56,31,3,5,78,3,0.0,0.0,0.0,0.0,0,0,0,1.84,1.1,2.91,1.62,2.68,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Arsenal,625,0,516,418,37503,416.5,73,61,134,68,5,6,57,3,0.0,0.0,0.0,0.0,0,0,0,3.85,3.85,7.7,3.59,7.44,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Aston Villa,541,0,500,418,37516,417.0,67,41,108,61,6,7,58,4,0.0,0.0,0.0,0.0,0,0,0,3.23,1.7,4.94,3.06,4.76,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Birmingham City,690,0,515,418,37447,415.9,44,27,71,38,6,6,69,3,0.0,0.0,0.0,0.0,0,0,0,2.72,1.67,4.37,2.36,4.01,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Blackburn,598,0,511,418,37391,415.5,50,28,78,45,5,6,78,6,0.0,0.0,0.0,0.0,0,0,0,2.23,1.26,3.5,1.96,3.23,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Bolton,820,0,507,418,37620,418.2,34,20,54,24,0,1,76,0,0.0,0.0,0.0,0.0,0,0,0,3.49,0.9600000000000001,4.45,2.93,3.83,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Chelsea,719,0,519,418,37475,416.6,64,48,112,56,7,7,66,6,0.0,0.0,0.0,0.0,0,0,0,3.71,2.73,6.43,3.19,5.62,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Derby County,968,0,520,418,37588,417.3,19,14,33,19,0,0,63,1,0.0,0.0,0.0,0.0,0,0,0,1.62,0.93,2.55,1.62,2.55,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Everton,591,0,503,418,37577,417.5,53,39,92,52,1,1,40,3,0.0,0.0,0.0,0.0,0,0,0,3.23,2.28,5.51,3.19,5.47,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Fulham,905,0,514,418,37536,417.3,37,19,56,35,2,3,65,6,0.0,0.0,0.0,0.0,0,0,0,2.63,1.27,3.89,2.56,3.82,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Liverpool,613,0,521,418,37573,417.40000000000003,64,44,108,59,5,5,47,1,0.0,0.0,0.0,0.0,0,0,0,3.28,2.33,5.62,3.1,5.45,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Manchester City,650,0,526,418,37510,416.9,42,33,75,40,2,2,52,4,0.0,0.0,0.0,0.0,0,0,0,3.81,1.9100000000000001,5.7299999999999995,3.73,5.65,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Manchester Utd,625,0,522,418,37563,417.3,78,51,129,72,6,8,51,2,0.0,0.0,0.0,0.0,0,0,0,3.4,2.49,5.91,3.01,5.53,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Middlesbrough,712,0,508,418,37612,417.8,43,31,74,41,2,2,85,2,0.0,0.0,0.0,0.0,0,0,0,3.11,1.31,4.43,3.05,4.37,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Newcastle Utd,703,0,513,418,37619,417.8,43,28,71,39,4,4,61,1,0.0,0.0,0.0,0.0,0,0,0,1.99,3.72,5.7,1.7999999999999998,5.52,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Portsmouth,729,0,500,418,37555,417.3,46,30,76,42,4,7,59,3,0.0,0.0,0.0,0.0,0,0,0,2.62,1.71,4.35,2.21,3.95,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Reading,680,0,512,418,37419,415.7,41,30,71,39,2,4,62,5,0.0,0.0,0.0,0.0,0,0,0,1.81,1.74,3.5500000000000003,1.75,3.5,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Sunderland,779,0,525,418,37574,417.3,36,26,62,35,1,2,68,4,0.0,0.0,0.0,0.0,0,0,0,4.91,1.31,6.23,4.859999999999999,6.18,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Tottenham,734,0,518,418,37597,417.7,65,42,107,61,4,6,52,1,0.0,0.0,0.0,0.0,0,0,0,3.86,1.87,5.7,3.73,5.57,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,West Ham,702,0,526,418,37582,417.2,39,29,68,37,2,2,65,2,0.0,0.0,0.0,0.0,0,0,0,2.8,1.84,4.63,2.72,4.55,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0708,Wigan Athletic,729,0,501,418,37466,416.4,33,19,52,29,4,5,63,4,0.0,0.0,0.0,0.0,0,0,0,1.7,1.06,2.77,1.37,2.44,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Arsenal,618,0,513,418,37522,416.8,64,49,113,59,5,5,62,3,0.0,0.0,0.0,0.0,0,0,0,3.46,2.79,6.27,3.22,6.03,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Aston Villa,542,0,479,418,37575,417.5,49,35,84,45,4,5,53,2,0.0,0.0,0.0,0.0,0,0,0,2.06,1.2,3.2399999999999998,1.9600000000000002,3.14,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Blackburn,747,0,524,418,37472,416.5,40,27,67,36,4,7,79,4,0.0,0.0,0.0,0.0,0,0,0,2.19,1.46,3.65,1.96,3.41,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Bolton,614,0,492,418,37599,417.7,40,30,70,40,0,1,61,1,0.0,0.0,0.0,0.0,0,0,0,2.03,1.87,3.89,2.03,3.89,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Chelsea,769,0,518,418,37522,417.2,66,45,111,64,2,2,50,3,0.0,0.0,0.0,0.0,0,0,0,3.1,9.54,12.65,3.05,12.59,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Everton,614,0,500,418,37599,417.9,55,38,93,51,4,5,49,1,0.0,0.0,0.0,0.0,0,0,0,3.07,2.08,5.16,2.81,4.9,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Fulham,700,0,501,418,37572,417.6,39,25,64,34,5,5,42,1,0.0,0.0,0.0,0.0,0,0,0,3.14,1.19,4.3,3.0,4.17,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Hull City,813,0,527,418,37556,417.3,36,21,57,33,3,3,73,3,0.0,0.0,0.0,0.0,0,0,0,2.77,1.06,3.85,2.62,3.7,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Liverpool,572,0,527,418,37620,417.90000000000003,73,54,127,68,5,6,50,0,0.0,0.0,0.0,0.0,0,0,0,3.93,3.28,7.22,3.75,7.04,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Manchester City,806,0,511,418,37489,416.6,57,37,94,51,6,7,51,4,0.0,0.0,0.0,0.0,0,0,0,4.61,2.89,7.5,4.19,7.08,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Manchester Utd,802,0,516,418,37507,416.8,68,51,119,64,4,4,67,5,0.0,0.0,0.0,0.0,0,0,0,5.17,8.16,13.33,5.04,13.200000000000001,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Middlesbrough,642,0,508,418,37573,417.6,26,16,42,25,1,3,57,3,0.0,0.0,0.0,0.0,0,0,0,1.5699999999999998,0.69,2.25,1.52,2.21,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Newcastle Utd,743,0,504,417,37337,414.9,39,27,66,35,4,5,61,8,0.0,0.0,0.0,0.0,0,0,0,3.13,2.27,5.39,2.76,5.02,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Portsmouth,786,0,505,418,37567,417.40000000000003,36,26,62,34,2,3,64,5,0.0,0.0,0.0,0.0,0,0,0,1.98,1.63,3.59,1.86,3.47,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Stoke City,785,0,527,418,37434,416.1,36,26,62,31,5,6,75,5,0.0,0.0,0.0,0.0,0,0,0,1.74,1.82,3.5700000000000003,1.52,3.32,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Sunderland,762,0,525,418,37545,417.2,32,22,54,31,1,1,69,1,0.0,0.0,0.0,0.0,0,0,0,2.67,1.6400000000000001,4.31,2.63,4.27,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Tottenham,701,0,511,418,37478,416.3,43,30,73,40,3,4,58,5,0.0,0.0,0.0,0.0,0,0,0,2.7399999999999998,2.1,4.84,2.55,4.66,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,West Brom,734,0,523,418,37570,417.3,34,20,54,31,3,5,66,1,0.0,0.0,0.0,0.0,0,0,0,2.67,1.4200000000000002,4.1,2.5300000000000002,3.94,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,West Ham,752,0,525,418,37459,416.2,41,27,68,40,1,3,70,4,0.0,0.0,0.0,0.0,0,0,0,3.5,1.95,5.45,3.46,5.41,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0809,Wigan Athletic,763,0,511,418,37523,416.7,33,19,52,28,5,5,65,4,0.0,0.0,0.0,0.0,0,0,0,2.38,1.06,3.47,2.08,3.18,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Arsenal,699,0,525,418,37574,417.4,79,57,136,76,3,4,56,1,0.0,0.0,0.0,0.0,0,0,0,6.03,3.3200000000000003,9.35,5.9,9.23,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Aston Villa,591,0,485,418,37614,418.0,48,35,83,43,5,8,62,2,0.0,0.0,0.0,0.0,0,0,0,2.59,1.49,4.07,2.43,3.9,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Birmingham City,680,0,502,418,37620,418.0,37,25,62,35,2,4,75,1,0.0,0.0,0.0,0.0,0,0,0,2.17,1.26,3.4299999999999997,2.1,3.36,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Blackburn,727,0,528,418,37566,417.4,39,26,65,36,3,3,61,2,0.0,0.0,0.0,0.0,0,0,0,1.9,1.45,3.35,1.76,3.2,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Bolton,646,0,515,418,37484,416.4,42,28,70,38,4,4,78,5,0.0,0.0,0.0,0.0,0,0,0,1.93,2.04,4.0,1.79,3.87,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Burnley,681,0,527,418,37592,417.7,42,31,73,36,6,6,58,2,0.0,0.0,0.0,0.0,0,0,0,2.62,1.55,4.15,2.42,3.96,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Chelsea,780,0,518,418,37528,417.1,99,72,171,88,11,12,60,5,0.0,0.0,0.0,0.0,0,0,0,4.18,7.16,11.32,3.87,11.0,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Everton,701,0,515,418,37617,418.0,56,40,96,51,5,6,58,2,0.0,0.0,0.0,0.0,0,0,0,5.01,3.35,8.35,4.74,8.09,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Fulham,795,0,506,418,37572,417.4,38,25,63,34,4,4,46,1,0.0,0.0,0.0,0.0,0,0,0,2.33,1.61,3.96,2.17,3.79,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Hull City,788,0,524,418,37385,415.4,33,19,52,27,6,8,68,6,0.0,0.0,0.0,0.0,0,0,0,3.06,1.17,4.24,2.63,3.81,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Liverpool,722,0,524,418,37499,416.6,58,42,100,55,3,3,57,5,0.0,0.0,0.0,0.0,0,0,0,3.06,2.9699999999999998,6.05,2.96,5.95,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Manchester City,782,0,514,418,37569,417.6,73,52,125,68,5,5,52,2,0.0,0.0,0.0,0.0,0,0,0,3.81,3.78,7.58,3.6599999999999997,7.43,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Manchester Utd,767,0,520,418,37521,416.8,74,52,126,68,6,8,52,4,0.0,0.0,0.0,0.0,0,0,0,5.35,3.38,8.75,5.12,8.51,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Portsmouth,887,0,517,418,37508,416.8,34,25,59,31,3,6,76,5,0.0,0.0,0.0,0.0,0,0,0,2.13,1.61,3.75,1.95,3.58,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Stoke City,633,0,524,418,37490,416.6,33,26,59,31,2,2,69,5,0.0,0.0,0.0,0.0,0,0,0,2.33,1.27,3.5999999999999996,2.18,3.45,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Sunderland,708,0,520,418,37464,416.3,45,31,76,39,6,9,87,9,0.0,0.0,0.0,0.0,0,0,0,1.8499999999999999,1.5,3.3400000000000003,1.68,3.16,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Tottenham,730,0,517,418,37591,417.5,66,48,114,64,2,3,58,1,0.0,0.0,0.0,0.0,0,0,0,5.64,2.5100000000000002,8.16,5.53,8.04,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,West Ham,741,0,520,418,37598,417.5,46,32,78,39,7,9,69,3,0.0,0.0,0.0,0.0,0,0,0,4.21,1.9800000000000002,6.21,3.79,5.79,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Wigan Athletic,713,0,509,418,37504,416.8,36,24,60,35,1,2,66,3,0.0,0.0,0.0,0.0,0,0,0,2.31,1.44,3.74,2.2800000000000002,3.71,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,0910,Wolves,707,0,525,418,37512,416.6,28,19,47,26,2,2,67,4,0.0,0.0,0.0,0.0,0,0,0,1.87,1.05,2.92,1.77,2.82,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Arsenal,661,0,525,418,37542,417.2,70,57,127,66,4,7,70,6,0.0,0.0,0.0,0.0,0,0,0,5.18,3.07,8.25,4.99,8.07,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Aston Villa,812,0,507,418,37579,417.2,45,34,79,41,4,6,71,2,0.0,0.0,0.0,0.0,0,0,0,3.41,1.52,4.91,3.29,4.79,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Birmingham City,701,0,503,418,37502,416.9,37,25,62,35,2,2,59,3,0.0,0.0,0.0,0.0,0,0,0,1.85,1.87,3.74,1.78,3.67,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Blackburn,742,0,526,418,37534,417.2,43,30,73,42,1,2,66,4,0.0,0.0,0.0,0.0,0,0,0,2.67,2.36,5.03,2.6,4.97,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Blackpool,791,0,524,418,37514,416.8,54,35,89,47,7,8,47,2,0.0,0.0,0.0,0.0,0,0,0,2.89,2.96,5.84,2.69,5.63,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Bolton,642,0,525,418,37503,416.9,50,33,83,46,4,5,70,5,0.0,0.0,0.0,0.0,0,0,0,5.43,2.08,7.54,5.33,7.43,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Chelsea,619,0,525,418,37620,418.0,68,45,113,62,6,8,59,1,0.0,0.0,0.0,0.0,0,0,0,3.32,4.61,7.92,3.09,7.6899999999999995,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Everton,607,0,524,418,37503,416.6,50,35,85,47,3,4,60,5,0.0,0.0,0.0,0.0,0,0,0,2.59,2.03,4.66,2.51,4.58,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Fulham,805,0,511,418,37604,417.8,48,35,83,46,2,3,52,1,0.0,0.0,0.0,0.0,0,0,0,2.9499999999999997,2.36,5.33,2.81,5.18,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Liverpool,738,0,511,418,37574,417.2,58,32,90,51,7,8,65,2,0.0,0.0,0.0,0.0,0,0,0,3.5100000000000002,2.9099999999999997,6.42,3.2600000000000002,6.17,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Manchester City,658,0,520,418,37495,416.4,58,38,96,50,8,9,76,5,0.0,0.0,0.0,0.0,0,0,0,3.25,1.68,4.94,2.54,4.23,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Manchester Utd,770,0,517,418,37588,417.5,75,60,135,72,3,5,60,3,0.0,0.0,0.0,0.0,0,0,0,4.72,3.02,7.74,4.6,7.62,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Newcastle Utd,749,0,507,418,37570,417.2,55,32,87,50,5,5,76,2,0.0,0.0,0.0,0.0,0,0,0,3.56,5.88,9.440000000000001,3.35,9.24,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Stoke City,694,0,522,418,37576,417.59999999999997,44,27,71,41,3,3,70,2,0.0,0.0,0.0,0.0,0,0,0,2.1,1.42,3.51,1.99,3.4,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Sunderland,745,0,517,418,37453,416.3,41,28,69,37,4,5,64,5,0.0,0.0,0.0,0.0,0,0,0,2.13,1.6099999999999999,3.7600000000000002,1.9,3.5300000000000002,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Tottenham,720,0,514,418,37532,416.9,54,33,87,49,5,5,51,2,0.0,0.0,0.0,0.0,0,0,0,3.02,1.98,4.98,2.81,4.79,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,West Brom,698,0,525,418,37435,415.8,52,40,92,48,4,6,57,7,0.0,0.0,0.0,0.0,0,0,0,3.04,1.99,5.03,2.92,4.9,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,West Ham,907,0,516,418,37615,417.9,41,24,65,36,5,6,60,1,0.0,0.0,0.0,0.0,0,0,0,3.14,1.52,4.66,2.93,4.46,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Wigan Athletic,630,0,517,418,37527,417.2,37,23,60,35,2,3,69,4,0.0,0.0,0.0,0.0,0,0,0,1.99,1.19,3.18,1.9000000000000001,3.09,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1011,Wolves,753,0,519,418,37540,417.3,45,33,78,42,3,3,64,2,0.0,0.0,0.0,0.0,0,0,0,3.11,9.64,12.74,2.95,12.6,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Arsenal,774,0,527,418,37561,417.1,73,56,129,71,2,3,70,4,0.0,0.0,0.0,0.0,0,0,0,4.49,2.7800000000000002,7.3,4.44,7.25,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Aston Villa,683,0,512,418,37560,417.1,37,27,64,34,3,3,71,2,0.0,0.0,0.0,0.0,0,0,0,2.4499999999999997,1.35,3.8,2.28,3.64,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Blackburn,774,0,505,418,37439,416.0,44,30,74,40,4,8,70,5,0.0,0.0,0.0,0.0,0,0,0,2.25,1.65,3.9,2.1,3.75,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Bolton,776,0,522,418,37355,415.0,42,30,72,37,5,6,52,5,0.0,0.0,0.0,0.0,0,0,0,2.2,1.58,3.77,2.0,3.5700000000000003,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Chelsea,772,0,523,418,37458,416.09999999999997,63,48,111,59,4,5,76,4,0.0,0.0,0.0,0.0,0,0,0,3.03,2.87,5.92,2.85,5.74,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Everton,767,0,528,418,37553,417.3,49,35,84,44,5,5,58,1,0.0,0.0,0.0,0.0,0,0,0,5.41,2.7,8.1,4.51,7.21,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Fulham,754,0,503,418,37620,418.1,44,32,76,41,3,4,54,0,0.0,0.0,0.0,0.0,0,0,0,2.57,1.51,4.07,2.42,3.94,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Liverpool,666,0,509,418,37438,416.0,42,25,67,41,1,4,57,5,0.0,0.0,0.0,0.0,0,0,0,2.51,3.6999999999999997,6.21,2.47,6.17,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Manchester City,607,0,528,418,37545,417.1,91,71,162,84,7,8,59,5,0.0,0.0,0.0,0.0,0,0,0,5.03,3.99,9.03,4.67,8.68,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Manchester Utd,768,0,518,418,37577,417.7,87,69,156,78,9,11,51,1,0.0,0.0,0.0,0.0,0,0,0,5.18,4.680000000000001,9.87,4.58,9.27,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Newcastle Utd,644,0,530,418,37582,417.40000000000003,51,35,86,49,2,3,68,2,0.0,0.0,0.0,0.0,0,0,0,3.13,2.82,5.96,3.06,5.89,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Norwich City,673,0,529,418,37579,417.6,52,37,89,50,2,2,60,3,0.0,0.0,0.0,0.0,0,0,0,2.83,2.09,4.91,2.75,4.83,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,QPR,955,0,510,418,37294,414.3,41,27,68,39,2,2,60,9,0.0,0.0,0.0,0.0,0,0,0,3.61,1.47,5.08,3.46,4.92,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Stoke City,649,0,525,418,37510,416.7,35,28,63,31,4,6,60,2,0.0,0.0,0.0,0.0,0,0,0,1.62,1.18,2.77,1.51,2.67,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Sunderland,707,0,510,418,37585,417.6,43,26,69,42,1,2,62,3,0.0,0.0,0.0,0.0,0,0,0,2.4,1.4500000000000002,3.87,2.3600000000000003,3.83,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Swansea City,635,0,512,418,37581,417.5,43,28,71,38,5,6,42,2,0.0,0.0,0.0,0.0,0,0,0,2.92,1.5,4.42,2.7800000000000002,4.27,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,Tottenham,764,0,512,418,37566,417.5,65,47,112,61,4,5,47,3,0.0,0.0,0.0,0.0,0,0,0,3.91,2.04,5.93,3.78,5.8,0.0,0.0,0.0,0.0,0.0
ENG-Premier League,1112,West Brom,673,0,519,418,37595,417.6,44,34,78,43,1,2,49,1,0.0,0.0,0.0,0.0,0,0,0,2.22,2.14,4.34,2.18,4.3,0.0,0.0,0.0,0.0,0.0
